"","ADM4_EN","ADM2_EN","ADM3_EN","X","ID","WEEK","CASE","DATE","geo"
"202","Brontokusuman","Kota Yogyakarta","Mergangsan",1357,27,24,0,"2015-06-15","Kota Yogyakarta-Mergangsan-Brontokusuman"
"203","Brontokusuman","Kota Yogyakarta","Mergangsan",1358,27,44,0,"2015-11-02","Kota Yogyakarta-Mergangsan-Brontokusuman"
"204","Brontokusuman","Kota Yogyakarta","Mergangsan",1359,27,32,0,"2015-08-10","Kota Yogyakarta-Mergangsan-Brontokusuman"
"205","Brontokusuman","Kota Yogyakarta","Mergangsan",1360,27,42,0,"2015-10-19","Kota Yogyakarta-Mergangsan-Brontokusuman"
"206","Brontokusuman","Kota Yogyakarta","Mergangsan",1353,27,27,1,"2015-07-06","Kota Yogyakarta-Mergangsan-Brontokusuman"
"207","Brontokusuman","Kota Yogyakarta","Mergangsan",1354,27,51,2,"2015-12-21","Kota Yogyakarta-Mergangsan-Brontokusuman"
"208","Brontokusuman","Kota Yogyakarta","Mergangsan",1355,27,26,0,"2015-06-29","Kota Yogyakarta-Mergangsan-Brontokusuman"
"209","Bumijo","Kota Yogyakarta","Jetis",649,13,22,2,"2015-06-01","Kota Yogyakarta-Jetis-Bumijo"
"210","Bumijo","Kota Yogyakarta","Jetis",662,13,14,0,"2015-04-06","Kota Yogyakarta-Jetis-Bumijo"
"211","Bumijo","Kota Yogyakarta","Jetis",648,13,45,0,"2015-11-09","Kota Yogyakarta-Jetis-Bumijo"
"212","Bumijo","Kota Yogyakarta","Jetis",640,13,23,0,"2015-06-08","Kota Yogyakarta-Jetis-Bumijo"
"213","Bumijo","Kota Yogyakarta","Jetis",650,13,34,0,"2015-08-24","Kota Yogyakarta-Jetis-Bumijo"
"214","Bumijo","Kota Yogyakarta","Jetis",657,13,32,0,"2015-08-10","Kota Yogyakarta-Jetis-Bumijo"
"215","Bumijo","Kota Yogyakarta","Jetis",658,13,48,0,"2015-11-30","Kota Yogyakarta-Jetis-Bumijo"
"216","Bumijo","Kota Yogyakarta","Jetis",659,13,4,0,"2015-01-26","Kota Yogyakarta-Jetis-Bumijo"
"217","Bumijo","Kota Yogyakarta","Jetis",660,13,10,2,"2015-03-09","Kota Yogyakarta-Jetis-Bumijo"
"218","Bumijo","Kota Yogyakarta","Jetis",661,13,13,0,"2015-03-30","Kota Yogyakarta-Jetis-Bumijo"
"219","Bumijo","Kota Yogyakarta","Jetis",647,13,51,0,"2015-12-21","Kota Yogyakarta-Jetis-Bumijo"
"220","Bumijo","Kota Yogyakarta","Jetis",633,13,16,2,"2015-04-20","Kota Yogyakarta-Jetis-Bumijo"
"221","Bumijo","Kota Yogyakarta","Jetis",663,13,31,0,"2015-08-03","Kota Yogyakarta-Jetis-Bumijo"
"222","Bumijo","Kota Yogyakarta","Jetis",664,13,25,3,"2015-06-22","Kota Yogyakarta-Jetis-Bumijo"
"223","Bumijo","Kota Yogyakarta","Jetis",651,13,52,0,"2015-12-28","Kota Yogyakarta-Jetis-Bumijo"
"224","Bumijo","Kota Yogyakarta","Jetis",652,13,11,0,"2015-03-16","Kota Yogyakarta-Jetis-Bumijo"
"225","Bumijo","Kota Yogyakarta","Jetis",653,13,46,0,"2015-11-16","Kota Yogyakarta-Jetis-Bumijo"
"226","Bumijo","Kota Yogyakarta","Jetis",641,13,26,0,"2015-06-29","Kota Yogyakarta-Jetis-Bumijo"
"227","Bumijo","Kota Yogyakarta","Jetis",642,13,15,1,"2015-04-13","Kota Yogyakarta-Jetis-Bumijo"
"228","Bumijo","Kota Yogyakarta","Jetis",643,13,41,0,"2015-10-12","Kota Yogyakarta-Jetis-Bumijo"
"229","Bumijo","Kota Yogyakarta","Jetis",644,13,47,0,"2015-11-23","Kota Yogyakarta-Jetis-Bumijo"
"230","Bumijo","Kota Yogyakarta","Jetis",645,13,24,1,"2015-06-15","Kota Yogyakarta-Jetis-Bumijo"
"231","Bumijo","Kota Yogyakarta","Jetis",646,13,36,0,"2015-09-07","Kota Yogyakarta-Jetis-Bumijo"
"232","Bumijo","Kota Yogyakarta","Jetis",676,13,27,0,"2015-07-06","Kota Yogyakarta-Jetis-Bumijo"
"233","Bumijo","Kota Yogyakarta","Jetis",675,13,50,0,"2015-12-14","Kota Yogyakarta-Jetis-Bumijo"
"234","Bumijo","Kota Yogyakarta","Jetis",634,13,18,0,"2015-05-04","Kota Yogyakarta-Jetis-Bumijo"
"235","Bumijo","Kota Yogyakarta","Jetis",635,13,19,2,"2015-05-11","Kota Yogyakarta-Jetis-Bumijo"
"236","Bumijo","Kota Yogyakarta","Jetis",636,13,28,2,"2015-07-13","Kota Yogyakarta-Jetis-Bumijo"
"237","Bumijo","Kota Yogyakarta","Jetis",637,13,43,0,"2015-10-26","Kota Yogyakarta-Jetis-Bumijo"
"238","Bumijo","Kota Yogyakarta","Jetis",638,13,33,0,"2015-08-17","Kota Yogyakarta-Jetis-Bumijo"
"239","Bumijo","Kota Yogyakarta","Jetis",654,13,49,0,"2015-12-07","Kota Yogyakarta-Jetis-Bumijo"
"240","Bumijo","Kota Yogyakarta","Jetis",655,13,9,0,"2015-03-02","Kota Yogyakarta-Jetis-Bumijo"
"241","Bumijo","Kota Yogyakarta","Jetis",656,13,44,0,"2015-11-02","Kota Yogyakarta-Jetis-Bumijo"
"242","Bumijo","Kota Yogyakarta","Jetis",669,13,12,1,"2015-03-23","Kota Yogyakarta-Jetis-Bumijo"
"243","Bumijo","Kota Yogyakarta","Jetis",670,13,30,1,"2015-07-27","Kota Yogyakarta-Jetis-Bumijo"
"244","Bumijo","Kota Yogyakarta","Jetis",671,13,6,1,"2015-02-09","Kota Yogyakarta-Jetis-Bumijo"
"245","Bumijo","Kota Yogyakarta","Jetis",672,13,39,0,"2015-09-28","Kota Yogyakarta-Jetis-Bumijo"
"246","Bumijo","Kota Yogyakarta","Jetis",673,13,5,3,"2015-02-02","Kota Yogyakarta-Jetis-Bumijo"
"247","Bumijo","Kota Yogyakarta","Jetis",674,13,35,0,"2015-08-31","Kota Yogyakarta-Jetis-Bumijo"
"248","Bumijo","Kota Yogyakarta","Jetis",632,13,42,0,"2015-10-19","Kota Yogyakarta-Jetis-Bumijo"
"249","Bumijo","Kota Yogyakarta","Jetis",667,13,40,0,"2015-10-05","Kota Yogyakarta-Jetis-Bumijo"
"250","Bumijo","Kota Yogyakarta","Jetis",665,13,37,0,"2015-09-14","Kota Yogyakarta-Jetis-Bumijo"
"251","Bumijo","Kota Yogyakarta","Jetis",666,13,38,0,"2015-09-21","Kota Yogyakarta-Jetis-Bumijo"
"252","Bumijo","Kota Yogyakarta","Jetis",639,13,20,1,"2015-05-18","Kota Yogyakarta-Jetis-Bumijo"
"253","Bumijo","Kota Yogyakarta","Jetis",628,13,17,0,"2015-04-27","Kota Yogyakarta-Jetis-Bumijo"
"254","Bumijo","Kota Yogyakarta","Jetis",668,13,29,0,"2015-07-20","Kota Yogyakarta-Jetis-Bumijo"
"255","Bumijo","Kota Yogyakarta","Jetis",626,13,2,2,"2015-01-12","Kota Yogyakarta-Jetis-Bumijo"
"256","Bumijo","Kota Yogyakarta","Jetis",627,13,3,2,"2015-01-19","Kota Yogyakarta-Jetis-Bumijo"
"257","Bumijo","Kota Yogyakarta","Jetis",629,13,1,2,"2015-01-05","Kota Yogyakarta-Jetis-Bumijo"
"258","Bumijo","Kota Yogyakarta","Jetis",630,13,7,3,"2015-02-16","Kota Yogyakarta-Jetis-Bumijo"
"259","Bumijo","Kota Yogyakarta","Jetis",631,13,21,0,"2015-05-25","Kota Yogyakarta-Jetis-Bumijo"
"260","Bumijo","Kota Yogyakarta","Jetis",625,13,8,2,"2015-02-23","Kota Yogyakarta-Jetis-Bumijo"
"261","Cokrodiningratan","Kota Yogyakarta","Jetis",734,15,14,0,"2015-04-06","Kota Yogyakarta-Jetis-Cokrodiningratan"
"262","Cokrodiningratan","Kota Yogyakarta","Jetis",733,15,13,1,"2015-03-30","Kota Yogyakarta-Jetis-Cokrodiningratan"
"263","Cokrodiningratan","Kota Yogyakarta","Jetis",746,15,52,0,"2015-12-28","Kota Yogyakarta-Jetis-Cokrodiningratan"
"264","Cokrodiningratan","Kota Yogyakarta","Jetis",736,15,45,0,"2015-11-09","Kota Yogyakarta-Jetis-Cokrodiningratan"
"265","Cokrodiningratan","Kota Yogyakarta","Jetis",737,15,15,2,"2015-04-13","Kota Yogyakarta-Jetis-Cokrodiningratan"
"266","Cokrodiningratan","Kota Yogyakarta","Jetis",763,15,35,0,"2015-08-31","Kota Yogyakarta-Jetis-Cokrodiningratan"
"267","Cokrodiningratan","Kota Yogyakarta","Jetis",735,15,17,1,"2015-04-27","Kota Yogyakarta-Jetis-Cokrodiningratan"
"268","Cokrodiningratan","Kota Yogyakarta","Jetis",741,15,10,0,"2015-03-09","Kota Yogyakarta-Jetis-Cokrodiningratan"
"269","Cokrodiningratan","Kota Yogyakarta","Jetis",742,15,51,0,"2015-12-21","Kota Yogyakarta-Jetis-Cokrodiningratan"
"270","Cokrodiningratan","Kota Yogyakarta","Jetis",743,15,30,1,"2015-07-27","Kota Yogyakarta-Jetis-Cokrodiningratan"
"271","Cokrodiningratan","Kota Yogyakarta","Jetis",744,15,48,0,"2015-11-30","Kota Yogyakarta-Jetis-Cokrodiningratan"
"272","Cokrodiningratan","Kota Yogyakarta","Jetis",745,15,25,2,"2015-06-22","Kota Yogyakarta-Jetis-Cokrodiningratan"
"273","Cokrodiningratan","Kota Yogyakarta","Jetis",732,15,8,0,"2015-02-23","Kota Yogyakarta-Jetis-Cokrodiningratan"
"274","Cokrodiningratan","Kota Yogyakarta","Jetis",756,15,39,0,"2015-09-28","Kota Yogyakarta-Jetis-Cokrodiningratan"
"275","Cokrodiningratan","Kota Yogyakarta","Jetis",757,15,33,0,"2015-08-17","Kota Yogyakarta-Jetis-Cokrodiningratan"
"276","Cokrodiningratan","Kota Yogyakarta","Jetis",758,15,34,0,"2015-08-24","Kota Yogyakarta-Jetis-Cokrodiningratan"
"277","Cokrodiningratan","Kota Yogyakarta","Jetis",759,15,11,0,"2015-03-16","Kota Yogyakarta-Jetis-Cokrodiningratan"
"278","Cokrodiningratan","Kota Yogyakarta","Jetis",760,15,28,0,"2015-07-13","Kota Yogyakarta-Jetis-Cokrodiningratan"
"279","Cokrodiningratan","Kota Yogyakarta","Jetis",738,15,47,0,"2015-11-23","Kota Yogyakarta-Jetis-Cokrodiningratan"
"280","Cokrodiningratan","Kota Yogyakarta","Jetis",764,15,38,0,"2015-09-21","Kota Yogyakarta-Jetis-Cokrodiningratan"
"281","Cokrodiningratan","Kota Yogyakarta","Jetis",765,15,50,1,"2015-12-14","Kota Yogyakarta-Jetis-Cokrodiningratan"
"282","Cokrodiningratan","Kota Yogyakarta","Jetis",766,15,6,0,"2015-02-09","Kota Yogyakarta-Jetis-Cokrodiningratan"
"283","Cokrodiningratan","Kota Yogyakarta","Jetis",729,15,43,0,"2015-10-26","Kota Yogyakarta-Jetis-Cokrodiningratan"
"284","Cokrodiningratan","Kota Yogyakarta","Jetis",730,15,44,0,"2015-11-02","Kota Yogyakarta-Jetis-Cokrodiningratan"
"285","Cokrodiningratan","Kota Yogyakarta","Jetis",731,15,16,4,"2015-04-20","Kota Yogyakarta-Jetis-Cokrodiningratan"
"286","Cokrodiningratan","Kota Yogyakarta","Jetis",755,15,27,1,"2015-07-06","Kota Yogyakarta-Jetis-Cokrodiningratan"
"287","Cokrodiningratan","Kota Yogyakarta","Jetis",770,15,4,1,"2015-01-26","Kota Yogyakarta-Jetis-Cokrodiningratan"
"288","Cokrodiningratan","Kota Yogyakarta","Jetis",771,15,5,3,"2015-02-02","Kota Yogyakarta-Jetis-Cokrodiningratan"
"289","Cokrodiningratan","Kota Yogyakarta","Jetis",772,15,37,0,"2015-09-14","Kota Yogyakarta-Jetis-Cokrodiningratan"
"290","Cokrodiningratan","Kota Yogyakarta","Jetis",773,15,19,2,"2015-05-11","Kota Yogyakarta-Jetis-Cokrodiningratan"
"291","Cokrodiningratan","Kota Yogyakarta","Jetis",774,15,2,1,"2015-01-12","Kota Yogyakarta-Jetis-Cokrodiningratan"
"292","Cokrodiningratan","Kota Yogyakarta","Jetis",761,15,31,0,"2015-08-03","Kota Yogyakarta-Jetis-Cokrodiningratan"
"293","Cokrodiningratan","Kota Yogyakarta","Jetis",739,15,32,0,"2015-08-10","Kota Yogyakarta-Jetis-Cokrodiningratan"
"294","Cokrodiningratan","Kota Yogyakarta","Jetis",740,15,9,0,"2015-03-02","Kota Yogyakarta-Jetis-Cokrodiningratan"
"295","Cokrodiningratan","Kota Yogyakarta","Jetis",780,15,21,1,"2015-05-25","Kota Yogyakarta-Jetis-Cokrodiningratan"
"296","Cokrodiningratan","Kota Yogyakarta","Jetis",779,15,36,0,"2015-09-07","Kota Yogyakarta-Jetis-Cokrodiningratan"
"297","Cokrodiningratan","Kota Yogyakarta","Jetis",767,15,18,4,"2015-05-04","Kota Yogyakarta-Jetis-Cokrodiningratan"
"298","Cokrodiningratan","Kota Yogyakarta","Jetis",768,15,24,1,"2015-06-15","Kota Yogyakarta-Jetis-Cokrodiningratan"
"299","Cokrodiningratan","Kota Yogyakarta","Jetis",769,15,1,0,"2015-01-05","Kota Yogyakarta-Jetis-Cokrodiningratan"
"300","Cokrodiningratan","Kota Yogyakarta","Jetis",753,15,7,0,"2015-02-16","Kota Yogyakarta-Jetis-Cokrodiningratan"
"301","Cokrodiningratan","Kota Yogyakarta","Jetis",754,15,42,0,"2015-10-19","Kota Yogyakarta-Jetis-Cokrodiningratan"
"302","Cokrodiningratan","Kota Yogyakarta","Jetis",762,15,49,0,"2015-12-07","Kota Yogyakarta-Jetis-Cokrodiningratan"
"303","Cokrodiningratan","Kota Yogyakarta","Jetis",777,15,23,1,"2015-06-08","Kota Yogyakarta-Jetis-Cokrodiningratan"
"304","Cokrodiningratan","Kota Yogyakarta","Jetis",747,15,40,0,"2015-10-05","Kota Yogyakarta-Jetis-Cokrodiningratan"
"305","Cokrodiningratan","Kota Yogyakarta","Jetis",775,15,3,1,"2015-01-19","Kota Yogyakarta-Jetis-Cokrodiningratan"
"306","Cokrodiningratan","Kota Yogyakarta","Jetis",750,15,12,0,"2015-03-23","Kota Yogyakarta-Jetis-Cokrodiningratan"
"307","Cokrodiningratan","Kota Yogyakarta","Jetis",751,15,41,0,"2015-10-12","Kota Yogyakarta-Jetis-Cokrodiningratan"
"308","Cokrodiningratan","Kota Yogyakarta","Jetis",778,15,22,3,"2015-06-01","Kota Yogyakarta-Jetis-Cokrodiningratan"
"309","Cokrodiningratan","Kota Yogyakarta","Jetis",749,15,20,1,"2015-05-18","Kota Yogyakarta-Jetis-Cokrodiningratan"
"310","Cokrodiningratan","Kota Yogyakarta","Jetis",776,15,26,0,"2015-06-29","Kota Yogyakarta-Jetis-Cokrodiningratan"
"311","Cokrodiningratan","Kota Yogyakarta","Jetis",752,15,29,0,"2015-07-20","Kota Yogyakarta-Jetis-Cokrodiningratan"
"312","Cokrodiningratan","Kota Yogyakarta","Jetis",748,15,46,0,"2015-11-16","Kota Yogyakarta-Jetis-Cokrodiningratan"
"313","Demangan","Kota Yogyakarta","Gondokusuman",298,6,42,0,"2015-10-19","Kota Yogyakarta-Gondokusuman-Demangan"
"314","Demangan","Kota Yogyakarta","Gondokusuman",267,6,52,0,"2015-12-28","Kota Yogyakarta-Gondokusuman-Demangan"
"315","Demangan","Kota Yogyakarta","Gondokusuman",299,6,12,0,"2015-03-23","Kota Yogyakarta-Gondokusuman-Demangan"
"316","Demangan","Kota Yogyakarta","Gondokusuman",269,6,7,0,"2015-02-16","Kota Yogyakarta-Gondokusuman-Demangan"
"317","Demangan","Kota Yogyakarta","Gondokusuman",297,6,50,0,"2015-12-14","Kota Yogyakarta-Gondokusuman-Demangan"
"318","Demangan","Kota Yogyakarta","Gondokusuman",271,6,17,2,"2015-04-27","Kota Yogyakarta-Gondokusuman-Demangan"
"319","Demangan","Kota Yogyakarta","Gondokusuman",268,6,45,2,"2015-11-09","Kota Yogyakarta-Gondokusuman-Demangan"
"320","Demangan","Kota Yogyakarta","Gondokusuman",275,6,51,1,"2015-12-21","Kota Yogyakarta-Gondokusuman-Demangan"
"321","Demangan","Kota Yogyakarta","Gondokusuman",270,6,6,3,"2015-02-09","Kota Yogyakarta-Gondokusuman-Demangan"
"322","Demangan","Kota Yogyakarta","Gondokusuman",293,6,16,2,"2015-04-20","Kota Yogyakarta-Gondokusuman-Demangan"
"323","Demangan","Kota Yogyakarta","Gondokusuman",294,6,25,1,"2015-06-22","Kota Yogyakarta-Gondokusuman-Demangan"
"324","Demangan","Kota Yogyakarta","Gondokusuman",295,6,35,0,"2015-08-31","Kota Yogyakarta-Gondokusuman-Demangan"
"325","Demangan","Kota Yogyakarta","Gondokusuman",296,6,47,0,"2015-11-23","Kota Yogyakarta-Gondokusuman-Demangan"
"326","Demangan","Kota Yogyakarta","Gondokusuman",312,6,15,1,"2015-04-13","Kota Yogyakarta-Gondokusuman-Demangan"
"327","Demangan","Kota Yogyakarta","Gondokusuman",281,6,20,1,"2015-05-18","Kota Yogyakarta-Gondokusuman-Demangan"
"328","Demangan","Kota Yogyakarta","Gondokusuman",282,6,3,0,"2015-01-19","Kota Yogyakarta-Gondokusuman-Demangan"
"329","Demangan","Kota Yogyakarta","Gondokusuman",283,6,44,0,"2015-11-02","Kota Yogyakarta-Gondokusuman-Demangan"
"330","Demangan","Kota Yogyakarta","Gondokusuman",284,6,38,0,"2015-09-21","Kota Yogyakarta-Gondokusuman-Demangan"
"331","Demangan","Kota Yogyakarta","Gondokusuman",285,6,32,0,"2015-08-10","Kota Yogyakarta-Gondokusuman-Demangan"
"332","Demangan","Kota Yogyakarta","Gondokusuman",272,6,9,0,"2015-03-02","Kota Yogyakarta-Gondokusuman-Demangan"
"333","Demangan","Kota Yogyakarta","Gondokusuman",273,6,1,2,"2015-01-05","Kota Yogyakarta-Gondokusuman-Demangan"
"334","Demangan","Kota Yogyakarta","Gondokusuman",276,6,33,0,"2015-08-17","Kota Yogyakarta-Gondokusuman-Demangan"
"335","Demangan","Kota Yogyakarta","Gondokusuman",277,6,34,0,"2015-08-24","Kota Yogyakarta-Gondokusuman-Demangan"
"336","Demangan","Kota Yogyakarta","Gondokusuman",292,6,31,0,"2015-08-03","Kota Yogyakarta-Gondokusuman-Demangan"
"337","Demangan","Kota Yogyakarta","Gondokusuman",278,6,46,1,"2015-11-16","Kota Yogyakarta-Gondokusuman-Demangan"
"338","Demangan","Kota Yogyakarta","Gondokusuman",279,6,37,0,"2015-09-14","Kota Yogyakarta-Gondokusuman-Demangan"
"339","Demangan","Kota Yogyakarta","Gondokusuman",280,6,40,0,"2015-10-05","Kota Yogyakarta-Gondokusuman-Demangan"
"340","Demangan","Kota Yogyakarta","Gondokusuman",311,6,23,0,"2015-06-08","Kota Yogyakarta-Gondokusuman-Demangan"
"341","Demangan","Kota Yogyakarta","Gondokusuman",310,6,13,0,"2015-03-30","Kota Yogyakarta-Gondokusuman-Demangan"
"342","Demangan","Kota Yogyakarta","Gondokusuman",309,6,26,0,"2015-06-29","Kota Yogyakarta-Gondokusuman-Demangan"
"343","Demangan","Kota Yogyakarta","Gondokusuman",266,6,43,0,"2015-10-26","Kota Yogyakarta-Gondokusuman-Demangan"
"344","Demangan","Kota Yogyakarta","Gondokusuman",300,6,21,0,"2015-05-25","Kota Yogyakarta-Gondokusuman-Demangan"
"345","Demangan","Kota Yogyakarta","Gondokusuman",286,6,18,1,"2015-05-04","Kota Yogyakarta-Gondokusuman-Demangan"
"346","Demangan","Kota Yogyakarta","Gondokusuman",287,6,36,3,"2015-09-07","Kota Yogyakarta-Gondokusuman-Demangan"
"347","Demangan","Kota Yogyakarta","Gondokusuman",274,6,4,1,"2015-01-26","Kota Yogyakarta-Gondokusuman-Demangan"
"348","Demangan","Kota Yogyakarta","Gondokusuman",289,6,30,0,"2015-07-27","Kota Yogyakarta-Gondokusuman-Demangan"
"349","Demangan","Kota Yogyakarta","Gondokusuman",290,6,10,0,"2015-03-09","Kota Yogyakarta-Gondokusuman-Demangan"
"350","Demangan","Kota Yogyakarta","Gondokusuman",291,6,2,0,"2015-01-12","Kota Yogyakarta-Gondokusuman-Demangan"
"351","Demangan","Kota Yogyakarta","Gondokusuman",305,6,19,2,"2015-05-11","Kota Yogyakarta-Gondokusuman-Demangan"
"352","Demangan","Kota Yogyakarta","Gondokusuman",306,6,29,0,"2015-07-20","Kota Yogyakarta-Gondokusuman-Demangan"
"353","Demangan","Kota Yogyakarta","Gondokusuman",307,6,14,0,"2015-04-06","Kota Yogyakarta-Gondokusuman-Demangan"
"354","Demangan","Kota Yogyakarta","Gondokusuman",308,6,11,0,"2015-03-16","Kota Yogyakarta-Gondokusuman-Demangan"
"355","Demangan","Kota Yogyakarta","Gondokusuman",265,6,5,1,"2015-02-02","Kota Yogyakarta-Gondokusuman-Demangan"
"356","Demangan","Kota Yogyakarta","Gondokusuman",288,6,39,0,"2015-09-28","Kota Yogyakarta-Gondokusuman-Demangan"
"357","Demangan","Kota Yogyakarta","Gondokusuman",302,6,22,0,"2015-06-01","Kota Yogyakarta-Gondokusuman-Demangan"
"358","Demangan","Kota Yogyakarta","Gondokusuman",303,6,24,0,"2015-06-15","Kota Yogyakarta-Gondokusuman-Demangan"
"359","Demangan","Kota Yogyakarta","Gondokusuman",301,6,27,1,"2015-07-06","Kota Yogyakarta-Gondokusuman-Demangan"
"360","Demangan","Kota Yogyakarta","Gondokusuman",261,6,8,2,"2015-02-23","Kota Yogyakarta-Gondokusuman-Demangan"
"361","Demangan","Kota Yogyakarta","Gondokusuman",262,6,41,0,"2015-10-12","Kota Yogyakarta-Gondokusuman-Demangan"
"362","Demangan","Kota Yogyakarta","Gondokusuman",263,6,49,0,"2015-12-07","Kota Yogyakarta-Gondokusuman-Demangan"
"363","Demangan","Kota Yogyakarta","Gondokusuman",304,6,28,1,"2015-07-13","Kota Yogyakarta-Gondokusuman-Demangan"
"364","Demangan","Kota Yogyakarta","Gondokusuman",264,6,48,0,"2015-11-30","Kota Yogyakarta-Gondokusuman-Demangan"
"365","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1195,23,29,2,"2015-07-20","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"366","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1169,23,10,0,"2015-03-09","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"367","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1170,23,22,0,"2015-06-01","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"368","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1194,23,2,0,"2015-01-12","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"369","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1168,23,16,0,"2015-04-20","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"370","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1182,23,1,0,"2015-01-05","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"371","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1183,23,19,2,"2015-05-11","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"372","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1171,23,31,0,"2015-08-03","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"373","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1172,23,43,1,"2015-10-26","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"374","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1174,23,23,0,"2015-06-08","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"375","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1175,23,46,1,"2015-11-16","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"376","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1190,23,36,0,"2015-09-07","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"377","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1191,23,13,0,"2015-03-30","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"378","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1192,23,4,0,"2015-01-26","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"379","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1193,23,5,0,"2015-02-02","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"380","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1149,23,49,0,"2015-12-07","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"381","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1167,23,30,1,"2015-07-27","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"382","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1181,23,33,0,"2015-08-17","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"383","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1151,23,17,2,"2015-04-27","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"384","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1196,23,3,0,"2015-01-19","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"385","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1184,23,25,0,"2015-06-22","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"386","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1185,23,8,2,"2015-02-23","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"387","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1173,23,37,0,"2015-09-14","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"388","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1187,23,11,0,"2015-03-16","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"389","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1188,23,14,0,"2015-04-06","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"390","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1146,23,24,0,"2015-06-15","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"391","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1147,23,51,0,"2015-12-21","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"392","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1148,23,48,0,"2015-11-30","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"393","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1166,23,7,1,"2015-02-16","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"394","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1180,23,27,0,"2015-07-06","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"395","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1150,23,40,0,"2015-10-05","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"396","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1163,23,44,1,"2015-11-02","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"397","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1162,23,41,0,"2015-10-12","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"398","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1152,23,21,2,"2015-05-25","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"399","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1153,23,39,0,"2015-09-28","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
"400","Gedongkiwo","Kota Yogyakarta","Mantrijeron",1186,23,6,1,"2015-02-09","Kota Yogyakarta-Mantrijeron-Gedongkiwo"
